txn_id	timestamp	user_id	amount	merchant_category	channel	is_fraud
9478	2/28/2023 12:10	332	27.72	Grocery	Debit Card	0
9479	2/28/2023 12:17	437	31.64	Fuel	UPI	0
9480	2/28/2023 12:29	305	88.43	Electronics	UPI	0
9481	2/28/2023 12:35	298	62.04	Grocery	NetBanking	0
9482	1/14/2023 12:22	212	106.8	Utility Bills	Credit Card	0
9483	2/28/2023 12:53	435	29.44	Travel	Credit Card	1
9484	2/28/2023 12:58	49	54.21	Fuel	UPI	0
9485	2/28/2023 12:59	369	10	Grocery	UPI	0
9486	2/28/2023 13:02	470	111.29	Fashion	Credit Card	0
9487	2/28/2023 13:10	267	82.61	Travel	UPI	0
9488	2/28/2023 13:18	41	60.12	Fuel	UPI	0
9489	2/1/2023 11:46	63	54.04	Travel	Credit Card	0
9490	2/28/2023 13:30	491	46.43	Electronics	UPI	0
9491	2/28/2023 13:35	455	16.43	Utility Bills	Credit Card	0
9492	2/28/2023 13:38	306	72.07	Grocery	UPI	0
9493	2/28/2023 13:39	25	27.4	Utility Bills	Credit Card	0
9494	2/28/2023 13:41	208	44.15	Fashion	Debit Card	0
9495	2/28/2023 13:42	77	33.5	Medical	NetBanking	1
9496	2/28/2023 13:50	178	60.8	Grocery	UPI	0
9497	2/28/2023 14:11	242	19.28	Fuel	UPI	0
9498	2/28/2023 14:17	194	23.99	Utility Bills	NetBanking	0
9499	2/28/2023 14:22	410	34.76	Medical	Credit Card	0
9500	2/28/2023 14:31	459	58.86	Fashion	Debit Card	0
9501	2/28/2023 14:32	105	36.43	Fuel	UPI	0
9502	2/28/2023 14:34	262	54.75	Travel	Credit Card	0
9503	2/28/2023 14:41	334	79.64	Electronics	Debit Card	0
9504	2/28/2023 14:43	218	180.22	Grocery	UPI	0
9505	2/28/2023 14:45	277	53.24	Fashion	Credit Card	0
9506	2/28/2023 14:50	124	152.79	Fashion	Debit Card	0
9507	2/28/2023 14:52	327	75.95	Utility Bills	Debit Card	0
9508	2/28/2023 14:55	231	33.06	Utility Bills	Credit Card	0
9509	2/28/2023 14:56	48	50.56	Electronics	Credit Card	0
9510	2/28/2023 15:04	166	18.77	Fuel	UPI	0
9511	2/28/2023 15:04	37	144.8	Utility Bills	Debit Card	0
9512	2/28/2023 15:04	489	77.67	Medical	Credit Card	0
9513	2/28/2023 15:14	166	18.1	Restaurants	Credit Card	0
9514	2/28/2023 15:19	108	26.07	Restaurants	UPI	0
9515	2/28/2023 15:22	7	96.75	Fuel	Credit Card	0
9516	2/28/2023 15:26	319	78.2	Grocery	UPI	0
9517	2/28/2023 15:26	95	80.89	Utility Bills	Credit Card	0
9518	1/4/2023 21:40	71	46.57	Utility Bills	Debit Card	0
9519	2/28/2023 15:28	22	67.39	Utility Bills	UPI	0
9520	2/28/2023 15:31	359	29.75	Utility Bills	UPI	0
9521	2/28/2023 15:35	123	52.65	Fashion	Debit Card	0
9522	2/28/2023 15:38	366	46.91	Utility Bills	UPI	0
9523	2/28/2023 15:39	379	11.15	Fuel	UPI	0
9524	2/28/2023 15:45	488	30.67	Fashion	UPI	0
9525	2/28/2023 15:48	80	102.88	Electronics	UPI	0
9526	2/28/2023 15:50	208	47.2	Restaurants	Credit Card	0
9527	2/28/2023 15:54	14	38.2	Electronics	Credit Card	0
9528	2/28/2023 15:58	373	12.74	Fashion	UPI	0
9529	2/28/2023 16:24	30	161.05	Utility Bills	UPI	0
9530	2/28/2023 16:26	483	30.92	Utility Bills	Credit Card	0
9531	2/28/2023 16:26	68	12.99	Medical	NetBanking	0
9532	2/28/2023 16:33	233	18.34	Grocery	UPI	0
9533	2/28/2023 16:36	60	28.95	Restaurants	NetBanking	0
9534	2/28/2023 16:38	151	13.07	Medical	Debit Card	0
9535	2/28/2023 16:43	202	82.97	Grocery	UPI	0
9536	2/28/2023 16:44	284	93.3	Medical	Credit Card	0
9537	2/28/2023 16:47	423	12.87	Grocery	UPI	0
9538	2/28/2023 16:49	231	59.94	Medical	UPI	0
9539	2/28/2023 16:53	471	72.1	Grocery	Debit Card	0
9540	2/28/2023 17:01	178	39.78	Fashion	Debit Card	0
9541	2/28/2023 17:01	208	30.02	Fuel	Debit Card	0
9542	2/28/2023 17:02	332	35.04	Restaurants	NetBanking	0
9543	2/28/2023 17:08	108	41.25	Travel	Debit Card	0
9544	2/28/2023 17:08	494	73.64	Fuel	Credit Card	0
9545	2/28/2023 17:09	273	46.36	Utility Bills	UPI	0
9546	2/28/2023 17:09	395	24.17	Grocery	Credit Card	0
9547	2/28/2023 17:12	439	100.97	Restaurants	UPI	0
9548	2/28/2023 17:15	362	47.62	Utility Bills	Credit Card	0
9549	2/28/2023 17:16	9	48.51	Grocery	UPI	0
9550	2/28/2023 17:22	158	24.37	Travel	Debit Card	0
9551	2/28/2023 17:22	95	54.04	Fashion	UPI	0
9552	2/28/2023 17:26	7	56.99	Electronics	Credit Card	0
9553	2/28/2023 17:28	16	15.54	Fashion	Debit Card	0
9554	2/28/2023 17:32	387	80.4	Utility Bills	Debit Card	0
9555	2/28/2023 17:41	349	14.11	Medical	Debit Card	0
9556	2/28/2023 17:47	379	12.89	Electronics	NetBanking	0
9557	2/28/2023 17:49	380	22.46	Medical	UPI	0
9558	2/28/2023 17:52	161	41.31	Utility Bills	NetBanking	0
9559	2/28/2023 17:56	479	77.31	Utility Bills	NetBanking	0
9560	2/28/2023 17:57	208	66.4	Fashion	Credit Card	0
9561	2/28/2023 18:02	180	12.08	Travel	UPI	0
9562	2/28/2023 18:03	366	38.34	Fashion	UPI	0
9563	2/28/2023 18:03	72	67.71	Utility Bills	NetBanking	0
9564	2/28/2023 18:05	25	231.66	Travel	UPI	0
9565	2/28/2023 18:09	201	73.95	Restaurants	Debit Card	0
9566	2/28/2023 18:11	144	50.31	Grocery	UPI	0
9567	2/28/2023 18:15	145	37	Utility Bills	Debit Card	0
9568	2/28/2023 18:15	54	85.77	Grocery	UPI	0
9569	2/28/2023 18:21	190	14.17	Fuel	UPI	0
9570	2/28/2023 18:23	83	59.67	Travel	Credit Card	0
9571	2/28/2023 18:31	457	13.27	Electronics	Debit Card	0
9572	2/28/2023 18:42	289	46.58	Restaurants	UPI	0
9573	2/28/2023 18:51	494	40.44	Fuel	Credit Card	0
9574	2/28/2023 18:59	373	43.5	Grocery	UPI	0
9575	2/28/2023 19:02	320	23.2	Fashion	Credit Card	0
9576	2/28/2023 19:06	432	39.23	Grocery	Credit Card	0
9577	2/28/2023 19:09	139	11.15	Fuel	UPI	0
9578	2/28/2023 19:12	349	203.8	Travel	Debit Card	0
9579	2/28/2023 19:13	275	112.73	Restaurants	NetBanking	0
9580	2/28/2023 19:26	314	169.06	Grocery	Credit Card	0
9581	2/28/2023 19:36	243	60.16	Grocery	Credit Card	0
9582	2/28/2023 19:48	369	20.07	Utility Bills	Credit Card	0
9583	2/28/2023 19:49	290	33.03	Medical	UPI	0
9584	2/28/2023 19:52	205	10.53	Grocery	UPI	0
9585	2/28/2023 19:54	231	10	Fuel	Credit Card	0
9586	2/28/2023 19:54	432	120.09	Electronics	UPI	0
9587	2/28/2023 19:55	224	34.21	Grocery	Credit Card	0
9588	2/28/2023 19:57	165	23.24	Fashion	Credit Card	0
9589	2/28/2023 20:09	69	57.97	Electronics	UPI	0
9590	2/28/2023 20:14	420	111.41	Grocery	UPI	0
9591	2/28/2023 20:16	439	35.97	Travel	UPI	0
9592	2/28/2023 20:17	494	81.29	Fuel	UPI	0
9593	2/28/2023 20:17	32	92.43	Medical	UPI	0
9594	2/28/2023 20:20	181	19.48	Medical	Credit Card	0
9595	2/28/2023 20:22	327	27.4	Fuel	Credit Card	0
9596	2/28/2023 20:24	42	10	Restaurants	Credit Card	0
9597	2/28/2023 20:30	145	34.6	Utility Bills	Debit Card	0
9598	2/28/2023 20:35	403	22.2	Medical	UPI	0
9599	2/28/2023 20:38	90	12.36	Medical	UPI	0
9600	2/28/2023 20:40	145	31.11	Utility Bills	UPI	0
9601	2/28/2023 20:45	431	17.24	Restaurants	NetBanking	0
9602	2/28/2023 20:46	256	56.28	Electronics	UPI	0
9603	2/28/2023 20:48	300	57.54	Utility Bills	Debit Card	0
9604	2/28/2023 20:51	202	20.67	Restaurants	Credit Card	0
9605	2/28/2023 20:51	262	38.62	Electronics	UPI	0
9606	2/28/2023 20:54	235	96.49	Travel	Debit Card	0
9607	2/28/2023 20:55	108	44.08	Medical	UPI	0
9608	2/28/2023 20:58	383	50.99	Grocery	UPI	0
9609	2/28/2023 20:59	166	20.55	Medical	Credit Card	0
9610	2/28/2023 21:01	145	54.12	Medical	UPI	0
9611	2/28/2023 21:03	273	28.55	Fashion	UPI	0
9612	2/28/2023 21:19	284	26.58	Utility Bills	Credit Card	0
9613	2/28/2023 21:22	111	137.28	Fuel	UPI	0
9614	2/28/2023 21:22	446	76.08	Utility Bills	Credit Card	0
9615	2/28/2023 21:27	145	43.38	Grocery	Credit Card	0
9616	2/28/2023 21:41	181	52.56	Utility Bills	Debit Card	0
9617	2/28/2023 21:44	178	90.75	Grocery	UPI	0
9618	2/28/2023 21:45	285	23.1	Restaurants	NetBanking	0
9619	2/28/2023 21:52	314	51.18	Grocery	UPI	0
9620	3/1/2023 9:00	282	87.6	Medical	UPI	0
9621	3/1/2023 9:02	467	170.84	Grocery	UPI	0
9622	3/1/2023 9:03	187	52.33	Electronics	Debit Card	0
9623	3/1/2023 9:04	184	47.94	Restaurants	UPI	0
9624	3/1/2023 9:13	454	214.14	Utility Bills	UPI	0
9625	3/1/2023 9:13	48	32.72	Medical	NetBanking	0
9626	3/1/2023 9:14	322	21.85	Electronics	Credit Card	0
9627	3/1/2023 9:15	284	52.52	Fuel	NetBanking	0
9628	3/1/2023 9:16	263	17.57	Electronics	Debit Card	0
9629	3/1/2023 9:16	174	45.18	Travel	UPI	0
9630	3/1/2023 9:16	452	11.44	Fuel	UPI	0
9631	3/1/2023 9:18	70	86.29	Grocery	Credit Card	0
9632	3/1/2023 9:20	386	35.5	Grocery	NetBanking	0
9633	3/1/2023 9:22	443	147.62	Travel	UPI	0
9634	3/1/2023 9:31	286	12.66	Fashion	UPI	0
9635	3/1/2023 9:31	304	106.15	Restaurants	Debit Card	0
9636	3/1/2023 9:32	210	37.85	Grocery	UPI	0
9637	3/1/2023 9:36	409	20.54	Fashion	UPI	0
9638	3/1/2023 9:38	323	18.13	Utility Bills	UPI	0
9639	3/1/2023 9:39	102	49	Fashion	Credit Card	0
9640	3/1/2023 9:39	165	55.18	Grocery	UPI	0
9641	3/1/2023 9:40	169	17.16	Utility Bills	UPI	0
9642	3/1/2023 9:44	89	79.72	Electronics	UPI	0
9643	3/1/2023 9:45	332	45.2	Restaurants	NetBanking	0
9644	3/1/2023 9:46	30	11.46	Fuel	UPI	0
9645	3/1/2023 9:46	124	14.69	Fuel	UPI	0
9646	3/1/2023 9:50	23	31.78	Fuel	UPI	0
9647	3/1/2023 9:54	304	39.05	Restaurants	UPI	0
9648	3/1/2023 9:56	399	15.7	Electronics	UPI	0
9649	3/1/2023 10:02	197	24.39	Fuel	NetBanking	0
9650	3/1/2023 10:07	148	13.28	Electronics	UPI	0
9651	3/1/2023 10:14	48	61.45	Fashion	UPI	0
9652	3/1/2023 10:15	162	52.45	Grocery	Credit Card	0
9653	3/1/2023 10:22	290	66.09	Medical	Credit Card	0
9654	3/1/2023 10:25	253	24.79	Medical	Debit Card	0
9655	3/1/2023 10:27	341	48.62	Electronics	Debit Card	0
9656	3/1/2023 10:29	335	21.97	Grocery	UPI	0
9657	3/1/2023 10:46	365	138.41	Fashion	NetBanking	0
9658	3/1/2023 10:48	432	40.53	Fuel	UPI	0
9659	3/1/2023 10:49	23	16	Grocery	Credit Card	0
9660	3/1/2023 10:49	269	46.02	Restaurants	Credit Card	0
9661	3/1/2023 10:55	96	11.33	Utility Bills	NetBanking	0
9662	3/1/2023 10:58	48	23.19	Fuel	UPI	0
9663	3/1/2023 10:59	482	12.68	Electronics	Debit Card	0
9664	3/1/2023 11:04	218	109.52	Fashion	UPI	0
9665	3/1/2023 11:05	292	13.3	Utility Bills	Debit Card	0
9666	3/1/2023 11:05	387	11.14	Electronics	NetBanking	0
9667	3/1/2023 11:05	361	66.45	Electronics	UPI	0
9668	3/1/2023 11:09	310	37.31	Fashion	UPI	0
9669	3/1/2023 11:10	373	38.43	Fuel	Debit Card	0
9670	3/1/2023 11:12	231	85.71	Grocery	Credit Card	0
9671	3/1/2023 11:12	402	33.38	Grocery	UPI	0
9672	3/1/2023 11:12	174	20.08	Electronics	UPI	0
9673	3/1/2023 11:13	349	19.8	Utility Bills	Debit Card	0
9674	3/1/2023 11:17	205	45.16	Grocery	UPI	0
9675	3/1/2023 11:20	30	23.34	Medical	Credit Card	1
9676	3/1/2023 11:20	147	41.88	Grocery	UPI	0
9677	3/1/2023 11:21	60	20.29	Fuel	Debit Card	0
9678	3/1/2023 11:21	278	22.06	Electronics	NetBanking	0
9679	3/1/2023 11:24	49	28.02	Medical	NetBanking	0
9680	3/1/2023 11:24	233	82.21	Fashion	Debit Card	0
9681	3/1/2023 11:25	302	10	Utility Bills	UPI	0
9682	3/1/2023 11:30	251	28.92	Restaurants	UPI	0
9683	3/1/2023 11:31	256	87.19	Restaurants	UPI	0
9684	3/1/2023 11:32	145	76.4	Utility Bills	Credit Card	0
9685	3/1/2023 11:33	137	46.92	Electronics	NetBanking	0
9686	3/1/2023 11:34	119	10.43	Utility Bills	Debit Card	0
9687	3/1/2023 11:34	312	12.78	Utility Bills	Debit Card	0
9688	3/1/2023 11:35	250	15.09	Grocery	Debit Card	0
9689	3/1/2023 11:40	285	10	Grocery	Credit Card	0
9690	3/1/2023 11:45	131	15.54	Electronics	UPI	0
9691	3/1/2023 11:53	263	105.35	Medical	Debit Card	0
9692	3/1/2023 11:53	81	169.83	Restaurants	Credit Card	0
9693	3/1/2023 11:57	287	59.89	Grocery	UPI	0
9694	3/1/2023 11:59	437	25.78	Medical	NetBanking	0
9695	3/1/2023 12:02	317	91.72	Fuel	UPI	0
9696	3/1/2023 12:02	148	124.58	Fashion	UPI	0
9697	3/1/2023 12:04	210	19.92	Fashion	Debit Card	0
9698	3/1/2023 12:06	88	10	Fuel	Credit Card	0
9699	3/1/2023 12:10	435	161.67	Grocery	UPI	0
9700	3/1/2023 12:12	147	46.07	Grocery	Debit Card	0
9701	3/1/2023 12:20	376	12.49	Electronics	UPI	0
9702	3/1/2023 12:23	133	17.17	Restaurants	UPI	0
9703	3/1/2023 12:25	437	69.42	Restaurants	Credit Card	0
9704	3/1/2023 12:29	142	31.27	Grocery	Credit Card	0
9705	3/1/2023 12:31	285	15.81	Medical	Credit Card	0
9706	3/1/2023 12:35	111	35.45	Grocery	Credit Card	0
9707	3/1/2023 12:38	81	159.02	Travel	Credit Card	0
9708	3/1/2023 12:39	367	14.11	Restaurants	Debit Card	0
9709	3/1/2023 12:41	98	35.4	Restaurants	Credit Card	0
9710	3/1/2023 12:45	332	95.31	Fashion	NetBanking	0
9711	3/1/2023 12:46	144	317.86	Grocery	Credit Card	0
9712	3/1/2023 12:50	458	43.13	Travel	UPI	0
9713	3/1/2023 12:55	273	32.71	Fashion	UPI	0
9714	3/1/2023 12:57	208	19.06	Travel	NetBanking	0
9715	3/1/2023 12:57	313	23.05	Fuel	Credit Card	0
9716	3/1/2023 12:59	491	13.98	Restaurants	UPI	0
9717	3/1/2023 13:06	15	30.08	Grocery	NetBanking	0
9718	3/1/2023 13:07	217	19.97	Utility Bills	Credit Card	0
9719	3/1/2023 13:07	96	14.73	Grocery	UPI	0
9720	3/1/2023 13:07	349	37.47	Medical	UPI	0
9721	3/1/2023 13:13	369	19.57	Utility Bills	Debit Card	0
9722	3/1/2023 13:14	409	68.89	Grocery	Debit Card	0
9723	3/1/2023 13:17	79	47.31	Grocery	Credit Card	0
9724	3/1/2023 13:20	134	22.36	Restaurants	NetBanking	0
9725	3/1/2023 13:20	298	13.06	Electronics	UPI	0
9726	3/1/2023 13:24	481	41.72	Electronics	NetBanking	0
9727	3/1/2023 13:24	432	64.84	Restaurants	Debit Card	0
9728	3/1/2023 13:27	484	20.4	Fashion	Debit Card	0
9729	3/1/2023 13:32	51	10.82	Fuel	NetBanking	0
9730	3/1/2023 13:32	258	17.19	Fuel	UPI	0
9731	3/1/2023 13:35	403	57.86	Restaurants	Credit Card	0
9732	3/1/2023 13:38	148	28.67	Restaurants	NetBanking	0
9733	3/1/2023 13:49	302	18.82	Medical	UPI	0
9734	3/1/2023 13:52	181	25.64	Travel	Credit Card	0
9735	2/1/2023 12:11	63	327.59	Fashion	Debit Card	0
9736	3/1/2023 13:55	13	26.29	Travel	Debit Card	1
9737	3/1/2023 14:07	231	63.35	Grocery	UPI	0
9738	3/1/2023 14:08	148	20.88	Restaurants	Debit Card	0
9739	3/1/2023 14:09	208	68.58	Fashion	Credit Card	0
9740	3/1/2023 14:11	17	10.65	Fuel	UPI	0
9741	3/1/2023 14:12	296	11.61	Restaurants	UPI	0
9742	3/1/2023 14:13	262	64.74	Utility Bills	NetBanking	0
9743	3/1/2023 14:15	25	138.68	Electronics	Debit Card	0
9744	3/1/2023 14:16	424	17.67	Medical	Credit Card	0
9745	3/1/2023 14:17	262	49.06	Restaurants	UPI	0
9746	3/1/2023 14:17	291	76.69	Grocery	UPI	0
9747	3/1/2023 14:18	160	10	Grocery	Debit Card	0
9748	3/1/2023 14:29	231	103.68	Fuel	UPI	0
9749	3/1/2023 14:31	484	42.74	Fashion	UPI	0
9750	3/1/2023 14:32	89	18.64	Electronics	UPI	0
9751	3/1/2023 14:33	285	24.55	Fuel	UPI	0
9752	3/1/2023 14:38	20	13.46	Grocery	Debit Card	0
9753	3/1/2023 14:39	387	27.86	Electronics	UPI	0
9754	3/1/2023 14:40	304	30.15	Grocery	Debit Card	0
9755	3/1/2023 14:42	426	48.91	Fashion	UPI	0
9756	3/1/2023 14:44	165	42.73	Fuel	UPI	0
9757	3/1/2023 14:45	247	40.04	Fashion	Credit Card	0
9758	3/1/2023 14:46	144	75.74	Grocery	UPI	0
9759	3/1/2023 14:51	437	12.32	Medical	UPI	0
9760	3/1/2023 14:54	9	58.8	Fuel	UPI	0
9761	3/1/2023 14:57	369	28.54	Grocery	UPI	0
9762	3/1/2023 15:00	275	64.79	Fashion	NetBanking	0
9763	3/1/2023 15:00	142	31.46	Grocery	Debit Card	0
9764	3/1/2023 15:01	197	16.76	Grocery	Debit Card	0
9765	3/1/2023 15:01	424	15.61	Fashion	UPI	0
9766	3/1/2023 15:01	63	71.53	Fuel	UPI	0
9767	3/1/2023 15:03	452	37.24	Restaurants	NetBanking	0
9768	3/1/2023 15:03	165	51.89	Restaurants	Debit Card	0
9769	3/1/2023 15:05	254	78.76	Fashion	UPI	0
9770	3/1/2023 15:11	85	18.37	Restaurants	Debit Card	0
9771	3/1/2023 15:12	7	90.96	Grocery	Credit Card	0
9772	3/1/2023 15:12	66	24.52	Electronics	UPI	0
9773	3/1/2023 15:12	276	37.3	Electronics	UPI	0
9774	3/1/2023 15:17	403	30.41	Utility Bills	NetBanking	0
9775	3/1/2023 15:24	373	80.97	Electronics	NetBanking	0
9776	3/1/2023 15:25	93	32.67	Fuel	UPI	0
9777	3/1/2023 15:28	183	30.1	Electronics	NetBanking	0
9778	3/1/2023 15:31	25	40.76	Grocery	UPI	0
9779	3/1/2023 15:31	148	55.67	Restaurants	UPI	0
9780	3/1/2023 15:32	90	31.56	Utility Bills	Credit Card	0
9781	2/8/2023 9:58	95	12.95	Utility Bills	Debit Card	0
9782	3/1/2023 15:37	28	109.92	Utility Bills	Credit Card	0
9783	3/1/2023 15:37	359	76.17	Medical	UPI	0
9784	3/1/2023 15:38	305	19.02	Grocery	UPI	0
9785	3/1/2023 15:41	231	59.9	Utility Bills	UPI	0
9786	3/1/2023 15:41	64	149.05	Travel	UPI	0
9787	3/1/2023 15:48	320	57.51	Restaurants	Debit Card	0
9788	3/1/2023 15:50	373	12.33	Restaurants	UPI	0
9789	3/1/2023 15:50	349	51.81	Travel	NetBanking	0
9790	3/1/2023 15:51	295	28.42	Travel	NetBanking	0
9791	3/1/2023 15:52	494	25.83	Restaurants	UPI	0
9792	3/1/2023 15:54	154	56.51	Utility Bills	Credit Card	0
9793	3/1/2023 15:59	406	28.03	Fashion	NetBanking	0
9794	3/1/2023 16:01	150	97.8	Fashion	UPI	0
9795	3/1/2023 16:01	337	36.17	Medical	Credit Card	0
9796	3/1/2023 16:03	142	64.18	Fuel	UPI	0
9797	1/4/2023 21:48	71	12.69	Utility Bills	UPI	0
9798	3/1/2023 16:10	71	90.08	Fashion	Debit Card	0
9799	3/1/2023 16:15	161	24.99	Restaurants	UPI	0
9800	3/1/2023 16:15	450	19.56	Fuel	Debit Card	0
9801	3/1/2023 16:18	87	23.78	Fashion	UPI	0
9802	3/1/2023 16:19	304	13.68	Grocery	UPI	0
9803	3/1/2023 16:20	108	55.16	Fuel	Debit Card	0
9804	3/1/2023 16:22	240	33.03	Medical	Credit Card	0
9805	3/1/2023 16:22	404	14.71	Electronics	Credit Card	0
9806	3/1/2023 16:23	189	68.62	Travel	UPI	0
9807	3/1/2023 16:29	180	70.57	Utility Bills	Credit Card	0
9808	1/5/2023 11:57	107	72.89	Medical	NetBanking	0
9809	3/1/2023 16:34	58	10.74	Fashion	Debit Card	0
9810	3/1/2023 16:35	96	10	Restaurants	UPI	0
9811	3/1/2023 16:35	87	42.22	Travel	NetBanking	0
9812	3/1/2023 16:36	261	41.19	Travel	Credit Card	0
9813	3/1/2023 16:36	12	28.27	Medical	Credit Card	0
9814	3/1/2023 16:37	58	27.1	Fashion	UPI	1
9815	3/1/2023 16:38	187	10.11	Fuel	Debit Card	0
9816	3/1/2023 16:39	203	60.78	Utility Bills	UPI	0
9817	3/1/2023 16:41	142	30.5	Electronics	UPI	0
9818	1/5/2023 11:58	107	26.35	Fashion	UPI	0
9819	3/1/2023 16:45	200	119.23	Fashion	UPI	0
9820	3/1/2023 16:48	372	168.03	Utility Bills	Debit Card	0
9821	3/1/2023 16:50	89	56.09	Grocery	NetBanking	0
9822	3/1/2023 16:52	224	28.55	Electronics	Credit Card	0
9823	3/1/2023 17:03	289	12.94	Electronics	NetBanking	0
9824	3/1/2023 17:04	78	36.82	Electronics	UPI	0
9825	3/1/2023 17:06	293	40.73	Medical	Credit Card	0
9826	3/1/2023 17:08	292	48.49	Grocery	Debit Card	0
9827	3/1/2023 17:10	169	609.04	Utility Bills	Credit Card	0
9828	3/1/2023 17:12	441	102.62	Utility Bills	UPI	0
9829	3/1/2023 17:16	205	12.35	Utility Bills	Credit Card	0
9830	3/1/2023 17:16	320	101.16	Fashion	Debit Card	0
9831	3/1/2023 17:17	486	80.46	Utility Bills	Credit Card	0
9832	3/1/2023 17:18	32	24.77	Restaurants	Credit Card	0
9833	3/1/2023 17:18	269	71.51	Medical	Debit Card	0
9834	3/1/2023 17:19	285	10.67	Grocery	Debit Card	0
9835	3/1/2023 17:20	277	10.98	Fuel	UPI	0
9836	3/1/2023 17:21	393	43.39	Fashion	UPI	0
9837	3/1/2023 17:22	233	54.05	Utility Bills	Credit Card	0
9838	3/1/2023 17:23	40	33.5	Utility Bills	Debit Card	0
9839	3/1/2023 17:24	187	68.37	Utility Bills	UPI	0
9840	3/1/2023 17:24	484	35.86	Fashion	Credit Card	0
9841	3/1/2023 17:25	462	38.66	Electronics	Debit Card	0
9842	3/1/2023 17:25	199	432.05	Travel	NetBanking	0
9843	3/1/2023 17:25	477	63.97	Grocery	UPI	0
9844	3/1/2023 17:26	362	22.03	Fashion	UPI	0
9845	3/1/2023 17:28	302	18.56	Restaurants	UPI	0
9846	3/1/2023 17:30	34	43.92	Electronics	Credit Card	0
9847	3/1/2023 17:31	138	24.98	Grocery	UPI	0
9848	3/1/2023 17:32	349	253.89	Fashion	Credit Card	0
9849	3/1/2023 17:37	106	108.83	Fuel	NetBanking	0
9850	3/1/2023 17:41	224	42.67	Travel	UPI	1
9851	3/1/2023 17:42	205	28.26	Fashion	NetBanking	0
9852	3/1/2023 17:44	108	12.04	Restaurants	Debit Card	0
9853	3/1/2023 17:45	37	61.78	Grocery	Credit Card	0
9854	3/1/2023 17:55	393	62.5	Utility Bills	Credit Card	0
9855	3/1/2023 18:00	282	117.27	Restaurants	Credit Card	0
9856	3/1/2023 18:00	238	23.03	Utility Bills	Debit Card	0
9857	3/1/2023 18:01	240	39.82	Restaurants	UPI	0
9858	3/1/2023 18:02	273	126.37	Fashion	UPI	0
9859	3/1/2023 18:03	72	41.51	Fuel	UPI	0
9860	3/1/2023 18:06	379	59.84	Fuel	UPI	0
9861	3/1/2023 18:07	247	94.83	Electronics	UPI	0
9862	3/1/2023 18:10	315	19.87	Electronics	Debit Card	0
9863	3/1/2023 18:11	39	122.76	Utility Bills	UPI	0
9864	3/1/2023 18:13	166	65.27	Fuel	Credit Card	0
9865	3/1/2023 18:13	492	48.69	Restaurants	UPI	0
9866	3/1/2023 18:13	484	42.87	Fashion	Debit Card	0
9867	3/1/2023 18:16	292	10.9	Restaurants	UPI	0
9868	3/1/2023 18:16	89	17.82	Restaurants	UPI	0
9869	3/1/2023 18:16	124	55.52	Grocery	Debit Card	0
9870	3/1/2023 18:17	96	98.33	Travel	Debit Card	0
9871	3/1/2023 18:18	85	84.71	Electronics	Debit Card	0
9872	3/1/2023 18:20	161	100.69	Fashion	Credit Card	0
9873	3/1/2023 18:25	240	41.45	Grocery	UPI	0
9874	3/1/2023 18:28	463	13.03	Restaurants	UPI	0
9875	3/1/2023 18:28	292	11.63	Electronics	Credit Card	0
9876	3/1/2023 18:29	81	45.16	Fuel	NetBanking	0
9877	3/1/2023 18:29	333	77.54	Electronics	UPI	0
9878	3/1/2023 18:30	147	20.74	Fashion	Debit Card	0
9879	3/1/2023 18:36	148	21.44	Utility Bills	Debit Card	0
9880	3/1/2023 18:41	107	23.7	Fuel	UPI	0
9881	3/1/2023 18:44	302	104.63	Medical	UPI	0
9882	3/1/2023 18:45	347	106.29	Travel	NetBanking	0
9883	3/1/2023 18:47	459	57.18	Fuel	NetBanking	0
9884	3/1/2023 18:48	220	11.46	Grocery	UPI	0
9885	3/1/2023 18:48	258	99.38	Fashion	UPI	0
9886	3/1/2023 18:49	213	55.03	Grocery	UPI	0
9887	3/1/2023 18:49	247	12.26	Fashion	Credit Card	0
9888	3/1/2023 18:50	262	44.3	Fuel	Debit Card	0
9889	3/1/2023 18:51	456	65.73	Electronics	Debit Card	0
9890	3/1/2023 18:52	274	98.81	Restaurants	Credit Card	0
9891	3/1/2023 18:54	208	30.32	Fashion	UPI	0
9892	3/1/2023 18:54	461	46.41	Restaurants	UPI	0
9893	3/1/2023 18:55	273	30.57	Electronics	UPI	0
9894	3/1/2023 18:58	260	13.17	Medical	Debit Card	0
9895	3/1/2023 19:01	109	14.96	Travel	UPI	0
9896	3/1/2023 19:02	115	67.8	Medical	Credit Card	0
9897	3/1/2023 19:05	429	69.37	Medical	NetBanking	0
9898	3/1/2023 19:07	250	15.32	Electronics	Debit Card	0
9899	3/1/2023 19:08	116	29.11	Grocery	Debit Card	0
9900	3/1/2023 19:09	231	14.91	Restaurants	NetBanking	0
9901	3/1/2023 19:13	382	135.57	Electronics	UPI	0
9902	3/1/2023 19:15	321	17.91	Electronics	Credit Card	0
9903	3/1/2023 19:18	98	21.42	Fuel	UPI	0
9904	3/1/2023 19:18	481	74.13	Grocery	UPI	0
9905	3/1/2023 19:21	430	20.08	Utility Bills	UPI	0
9906	3/1/2023 19:21	219	43.11	Fashion	Credit Card	0
9907	3/1/2023 19:23	130	21.9	Fuel	UPI	0
9908	3/1/2023 19:23	345	62.25	Medical	UPI	0
9909	3/1/2023 19:24	428	10	Utility Bills	UPI	0
